"Llara (Mulgate Creek)" spanning 2022-01-01 00:00:00+11:00 to 2022-02-01 00:00:00+11:00
Generated at 2022-02-11 10:58:47.182845+11:00

Time, Temperature (C), Dew Point (C), Wind (km/h), Gust (km/h), Wind Dir, Rain Since 9am (mm), MSLP (hPa), Rel Humidity (%), Delta-T (C), Int Temp (C), Solar Rad (kWh/m^2), UV, ETo (mm)
2022-01-01 08:00:00, 22.3, 15.9, 4.1, 6.0, 183, 0.0, ?, 67, 4.3, ?, 0.12, ?, 0.51
2022-01-01 08:15:00, 22.6, 16.2, 3.5, 6.0, 188, 0.0, ?, 67, 4.3, ?, 0.15, ?, 0.54
2022-01-01 08:30:00, 22.8, 16.1, 4.3, 8.0, 202, 0.0, ?, 66, 4.5, ?, 0.19, ?, 0.57
2022-01-01 08:45:00, 23.6, 16.1, 4.3, 10.0, 209, 0.0, ?, 63, 5.0, ?, 0.29, ?, 0.64
2022-01-01 09:00:00, 23.5, 16.0, 5.3, 10.0, 201, 0.0, ?, 63, 5.0, ?, 0.36, ?, 0.69
2022-01-01 09:15:00, 23.5, 16.0, 5.9, 11.0, 261, 0.0, ?, 63, 5.0, ?, 0.41, ?, 0.74
2022-01-01 09:30:00, 24.5, 16.5, 5.5, 13.0, 208, 0.0, ?, 61, 5.5, ?, 0.55, ?, 0.83
2022-01-01 09:45:00, 24.5, 16.2, 8.2, 18.0, 255, 0.0, ?, 60, 5.6, ?, 0.66, ?, 0.91
2022-01-01 10:00:00, 25.1, 16.8, 7.6, 18.0, 254, 0.0, ?, 60, 5.7, ?, 0.83, ?, 1.03
2022-01-01 10:15:00, 25.7, 16.5, 7.0, 14.0, 205, 0.0, ?, 57, 6.2, ?, 1.03, ?, 1.17
2022-01-01 10:30:00, 25.9, 16.7, 4.7, 10.0, 211, 0.0, ?, 57, 6.3, ?, 1.18, ?, 1.28
2022-01-01 10:45:00, 25.9, 16.7, 7.4, 18.0, 232, 0.0, ?, 57, 6.3, ?, 1.38, ?, 1.44
2022-01-01 11:00:00, 26.0, 16.5, 9.4, 16.0, 315, 0.0, ?, 56, 6.5, ?, 1.29, ?, 1.36
2022-01-01 11:15:00, 26.4, 16.6, 8.3, 18.0, 285, 0.0, ?, 55, 6.7, ?, 1.67, ?, 1.66
2022-01-01 11:30:00, 26.3, 16.5, 8.6, 19.0, 276, 0.0, ?, 55, 6.7, ?, 1.51, ?, 1.53
2022-01-01 11:45:00, 26.7, 16.6, 5.2, 14.0, 198, 0.0, ?, 54, 6.9, ?, 1.81, ?, 1.76
2022-01-01 12:00:00, 26.6, 16.5, 5.5, 16.0, 298, 0.0, ?, 54, 6.9, ?, 1.92, ?, 1.84
2022-01-01 12:15:00, 26.8, 16.7, 4.3, 11.0, 249, 0.0, ?, 54, 6.9, ?, 2.26, ?, 2.10
2022-01-01 12:30:00, 27.3, 16.6, 6.8, 14.0, 256, 0.0, ?, 52, 7.3, ?, 2.06, ?, 1.95
2022-01-01 12:45:00, 27.4, 17.0, 4.4, 11.0, 209, 0.0, ?, 53, 7.2, ?, 2.17, ?, 2.03
2022-01-01 13:00:00, 27.8, 17.3, 8.3, 16.0, 178, 0.0, ?, 53, 7.2, ?, 2.68, ?, 2.41
2022-01-01 13:15:00, 28.4, 17.0, 7.5, 16.0, 355, 0.0, ?, 50, 7.9, ?, 2.48, ?, 2.26
2022-01-01 13:30:00, 27.6, 16.6, 12.3, 26.0, 332, 0.0, ?, 51, 7.6, ?, 2.81, ?, 2.51
2022-01-01 13:45:00, 27.6, 16.6, 7.7, 14.0, 215, 0.0, ?, 51, 7.6, ?, 2.87, ?, 2.57
2022-01-01 14:00:00, 27.6, 15.9, 13.0, 21.0, 187, 0.0, ?, 49, 8.0, ?, 2.92, ?, 2.65
2022-01-01 14:15:00, 28.1, 16.1, 14.7, 24.0, 182, 0.0, ?, 48, 8.2, ?, 3.11, ?, 2.79
2022-01-01 14:30:00, 27.1, 15.8, 13.0, 21.0, 180, 0.0, ?, 50, 7.7, ?, 3.18, ?, 2.87
2022-01-01 14:45:00, 27.2, 15.9, 8.6, 13.0, 192, 0.0, ?, 50, 7.7, ?, 3.25, ?, 2.94
2022-01-01 15:00:00, 27.5, 16.1, 6.9, 11.0, 192, 0.0, ?, 50, 7.8, ?, 3.32, ?, 3.01
2022-01-01 15:15:00, 28.6, 15.8, 5.2, 10.0, 190, 0.0, ?, 46, 8.7, ?, 3.86, ?, 3.43
2022-01-01 15:30:00, 29.8, 14.4, 6.7, 18.0, 194, 0.0, ?, 39, 10.3, ?, 3.52, ?, 3.16
2022-01-01 15:45:00, 29.4, 14.4, 8.5, 21.0, 180, 0.0, ?, 40, 10.0, ?, 3.68, ?, 3.29
2022-01-01 16:00:00, 29.0, 15.2, 9.4, 18.0, 189, 0.0, ?, 43, 9.3, ?, 3.91, ?, 3.50
2022-01-01 16:15:00, 26.9, 15.3, 14.6, 35.0, 180, 0.0, ?, 49, 7.8, ?, 3.93, ?, 3.55
2022-01-01 16:30:00, 25.9, 16.4, 12.7, 19.0, 180, 0.0, ?, 56, 6.5, ?, 3.95, ?, 3.59
2022-01-01 16:45:00, 25.4, 16.0, 7.5, 18.0, 179, 0.0, ?, 56, 6.3, ?, 3.98, ?, 3.63
2022-01-01 17:00:00, 25.4, 16.8, 4.7, 19.0, 10, 0.0, ?, 59, 5.9, ?, 4.02, ?, 3.67
2022-01-01 17:15:00, 24.8, 17.3, 11.7, 21.0, 326, 0.0, ?, 63, 5.2, ?, 4.08, ?, 3.73
2022-01-01 17:30:00, 24.1, 16.9, 10.1, 21.0, 323, 0.0, ?, 64, 5.0, ?, 4.13, ?, 3.78
2022-01-01 17:45:00, 24.7, 16.7, 5.1, 10.0, 348, 0.0, ?, 61, 5.5, ?, 4.17, ?, 3.81
2022-01-01 18:00:00, 25.1, 16.5, 5.8, 10.0, 16, 0.0, ?, 59, 5.8, ?, 4.20, ?, 3.84
2022-01-01 18:15:00, 25.1, 16.8, 4.9, 10.0, 174, 0.0, ?, 60, 5.7, ?, 4.21, ?, 3.87
2022-01-01 18:30:00, 25.1, 17.3, 8.8, 14.0, 193, 0.0, ?, 62, 5.3, ?, 4.24, ?, 3.90
2022-01-01 18:45:00, 25.0, 17.0, 2.7, 8.0, 177, 0.0, ?, 61, 5.5, ?, 4.25, ?, 3.92
2022-01-01 19:00:00, 25.4, 17.3, 7.1, 13.0, 176, 0.0, ?, 61, 5.5, ?, 4.28, ?, 3.95
2022-01-01 19:15:00, 25.4, 17.1, 7.4, 13.0, 179, 0.0, ?, 60, 5.8, ?, 4.29, ?, 3.97
2022-01-01 19:30:00, 25.3, 17.2, 5.5, 8.0, 178, 0.0, ?, 61, 5.5, ?, 4.30, ?, 3.99
2022-01-01 19:45:00, 24.8, 17.3, 5.3, 10.0, 172, 0.0, ?, 63, 5.2, ?, 4.30, ?, 4.02
2022-01-01 20:00:00, 24.5, 17.0, 5.0, 8.0, 174, 0.0, ?, 63, 5.2, ?, 4.30, ?, 4.01
2022-01-01 20:15:00, 24.5, 17.0, 4.5, 6.0, 162, 0.0, ?, 63, 5.2, ?, 4.30, ?, 4.03
2022-01-01 20:30:00, 24.3, 17.3, 5.6, 8.0, 133, 0.0, ?, 65, 4.8, ?, 4.30, ?, 4.04
2022-01-01 20:45:00, 23.5, 17.0, 7.9, 10.0, 178, 0.0, ?, 67, 4.5, ?, 4.30, ?, 4.06
2022-01-01 21:00:00, 22.5, 16.8, 4.0, 8.0, 179, 0.0, ?, 70, 3.9, ?, 4.30, ?, 4.06
2022-01-01 21:15:00, 22.0, 16.7, 3.1, 5.0, 169, 0.0, ?, 72, 3.6, ?, 4.30, ?, 4.07
2022-01-01 21:30:00, 21.8, 16.5, 1.6, 5.0, 295, 0.0, ?, 72, 3.5, ?, 4.30, ?, 4.07
2022-01-01 21:45:00, 20.8, 16.6, 0.6, 3.0, 324, 0.0, ?, 77, 2.9, ?, 4.30, ?, 4.07
2022-01-01 22:00:00, 20.5, 16.3, 0.0, 0.0, 180, 0.0, ?, 77, 2.8, ?, 4.30, ?, 4.07
2022-01-01 22:15:00, 20.1, 16.3, 0.0, 0.0, 180, 0.0, ?, 79, 2.5, ?, 4.30, ?, 4.07
2022-01-01 22:30:00, 20.6, 16.4, 4.1, 13.0, 15, 0.0, ?, 77, 2.8, ?, 4.30, ?, 4.07
2022-01-01 22:45:00, 20.7, 15.9, 4.4, 10.0, 6, 0.0, ?, 74, 3.2, ?, 4.30, ?, 4.08
2022-01-01 23:00:00, 20.8, 16.2, 1.8, 6.0, 317, 0.0, ?, 75, 3.1, ?, 4.30, ?, 4.08
2022-01-01 23:15:00, 20.1, 16.1, 2.6, 5.0, 133, 0.0, ?, 78, 2.6, ?, 4.30, ?, 4.09
2022-01-01 23:30:00, 19.0, 15.7, 8.2, 11.0, 172, 0.0, ?, 81, 2.2, ?, 4.30, ?, 4.09
2022-01-01 23:45:00, 19.1, 15.8, 4.2, 8.0, 167, 0.0, ?, 81, 2.2, ?, 4.30, ?, 4.10
2022-01-02 00:00:00, 19.1, 16.1, 2.6, 6.0, 142, 0.0, ?, 83, 2.0, ?, 4.30, ?, 4.10
2022-01-02 00:15:00, 19.1, 16.0, 0.0, 0.0, 180, 0.0, ?, 82, 2.1, ?, 0.00, ?, 0.00
2022-01-02 00:30:00, 19.0, 15.9, 0.0, 0.0, 180, 0.0, ?, 82, 2.1, ?, 0.00, ?, 0.00
2022-01-02 00:45:00, 17.9, 15.0, 3.7, 10.0, 163, 0.0, ?, 83, 1.9, ?, 0.00, ?, 0.00
2022-01-02 01:00:00, 16.9, 14.7, 5.8, 8.0, 167, 0.0, ?, 87, 1.4, ?, 0.00, ?, 0.01
2022-01-02 01:15:00, 16.6, 14.6, 7.0, 10.0, 175, 0.0, ?, 88, 1.3, ?, 0.00, ?, 0.01
2022-01-02 01:30:00, 16.7, 14.5, 2.7, 6.0, 355, 0.0, ?, 87, 1.4, ?, 0.00, ?, 0.01
2022-01-02 01:45:00, 16.5, 14.3, 0.1, 2.0, 294, 0.0, ?, 87, 1.4, ?, 0.00, ?, 0.01
2022-01-02 02:00:00, 16.5, 14.3, 1.0, 5.0, 116, 0.0, ?, 87, 1.4, ?, 0.00, ?, 0.01
2022-01-02 02:15:00, 16.6, 14.6, 1.8, 5.0, 109, 0.0, ?, 88, 1.3, ?, 0.00, ?, 0.01
2022-01-02 02:30:00, 16.5, 14.5, 2.6, 5.0, 149, 0.0, ?, 88, 1.3, ?, 0.00, ?, 0.01
2022-01-02 02:45:00, 16.3, 14.3, 4.9, 8.0, 77, 0.0, ?, 88, 1.3, ?, 0.00, ?, 0.02
2022-01-02 03:00:00, 16.8, 14.8, 3.9, 6.0, 138, 0.0, ?, 88, 1.3, ?, 0.00, ?, 0.02
2022-01-02 03:15:00, 16.3, 14.1, 0.4, 3.0, 99, 0.0, ?, 87, 1.4, ?, 0.00, ?, 0.02
2022-01-02 03:30:00, 15.9, 14.1, 3.8, 8.0, 153, 0.0, ?, 89, 1.1, ?, 0.00, ?, 0.02
2022-01-02 03:45:00, 15.8, 13.8, 3.1, 6.0, 108, 0.0, ?, 88, 1.2, ?, 0.00, ?, 0.02
2022-01-02 04:00:00, 16.1, 14.5, 6.0, 10.0, 161, 0.0, ?, 90, 1.1, ?, 0.00, ?, 0.02
2022-01-02 04:15:00, 15.9, 13.9, 7.0, 10.0, 173, 0.0, ?, 88, 1.2, ?, 0.00, ?, 0.03
2022-01-02 04:30:00, 16.1, 14.5, 4.3, 6.0, 151, 0.0, ?, 90, 1.1, ?, 0.00, ?, 0.03
2022-01-02 04:45:00, 16.1, 14.3, 2.0, 3.0, 94, 0.0, ?, 89, 1.1, ?, 0.00, ?, 0.03
2022-01-02 05:00:00, 16.6, 14.8, 4.8, 8.0, 161, 0.0, ?, 89, 1.2, ?, 0.00, ?, 0.03
2022-01-02 05:15:00, 15.9, 13.7, 2.8, 6.0, 169, 0.0, ?, 87, 1.4, ?, 0.00, ?, 0.03
2022-01-02 05:30:00, 15.5, 13.9, 1.7, 5.0, 153, 0.0, ?, 90, 1.1, ?, 0.00, ?, 0.03
2022-01-02 05:45:00, 15.4, 13.6, 0.1, 2.0, 47, 0.0, ?, 89, 1.1, ?, 0.00, ?, 0.03
2022-01-02 06:00:00, 15.4, 13.8, 0.0, 0.0, 180, 0.0, ?, 90, 1.1, ?, 0.00, ?, 0.04
2022-01-02 06:15:00, 15.9, 14.3, 1.5, 5.0, 52, 0.0, ?, 90, 1.1, ?, 0.00, ?, 0.04
2022-01-02 06:30:00, 16.1, 14.3, 1.0, 3.0, 103, 0.0, ?, 89, 1.1, ?, 0.01, ?, 0.04
2022-01-02 06:45:00, 16.3, 14.5, 2.5, 5.0, 178, 0.0, ?, 89, 1.2, ?, 0.02, ?, 0.05
2022-01-02 07:00:00, 17.6, 15.8, 0.1, 2.0, 179, 0.0, ?, 89, 1.2, ?, 0.04, ?, 0.06
2022-01-02 07:15:00, 19.4, 16.8, 0.7, 3.0, 36, 0.0, ?, 85, 1.8, ?, 0.07, ?, 0.08
2022-01-02 07:30:00, 20.7, 16.9, 1.3, 3.0, 37, 0.0, ?, 79, 2.5, ?, 0.12, ?, 0.11
2022-01-02 07:45:00, 21.7, 17.7, 3.1, 5.0, 142, 0.0, ?, 78, 2.8, ?, 0.17, ?, 0.15
2022-01-02 08:00:00, 22.8, 17.3, 5.4, 13.0, 180, 0.0, ?, 71, 3.8, ?, 0.24, ?, 0.19
2022-01-02 08:15:00, 23.4, 17.6, 8.2, 13.0, 180, 0.0, ?, 70, 4.0, ?, 0.32, ?, 0.25
2022-01-02 08:30:00, 24.0, 17.3, 8.8, 13.0, 180, 0.0, ?, 66, 4.7, ?, 0.41, ?, 0.32
2022-01-02 08:45:00, 24.8, 17.3, 6.9, 13.0, 180, 0.0, ?, 63, 5.2, ?, 0.51, ?, 0.39
2022-01-02 09:00:00, 25.3, 17.5, 4.6, 10.0, 182, 0.0, ?, 62, 5.4, ?, 0.62, ?, 0.47
2022-01-02 09:15:00, 25.9, 17.3, 3.4, 10.0, 268, 0.0, ?, 59, 6.0, ?, 0.75, ?, 0.56
2022-01-02 09:30:00, 25.9, 17.5, 5.1, 10.0, 199, 0.0, ?, 60, 5.8, ?, 0.88, ?, 0.66
2022-01-02 09:45:00, 26.0, 17.6, 6.4, 13.0, 189, 0.0, ?, 60, 5.8, ?, 1.03, ?, 0.76
2022-01-02 10:00:00, 26.1, 17.5, 7.3, 14.0, 190, 0.0, ?, 59, 6.0, ?, 1.18, ?, 0.87
2022-01-02 10:15:00, 26.5, 17.8, 6.2, 11.0, 195, 0.0, ?, 59, 6.0, ?, 1.33, ?, 0.98
2022-01-02 10:30:00, 26.8, 17.6, 8.3, 18.0, 193, 0.0, ?, 57, 6.4, ?, 1.50, ?, 1.10
2022-01-02 10:45:00, 27.1, 17.0, 7.6, 14.0, 198, 0.0, ?, 54, 7.0, ?, 1.68, ?, 1.23
2022-01-02 11:00:00, 27.3, 17.2, 8.5, 14.0, 194, 0.0, ?, 54, 7.0, ?, 1.87, ?, 1.37
2022-01-02 11:15:00, 27.8, 17.3, 7.2, 16.0, 188, 0.0, ?, 53, 7.2, ?, 2.07, ?, 1.51
2022-01-02 11:30:00, 28.0, 16.9, 7.0, 14.0, 175, 0.0, ?, 51, 7.7, ?, 2.27, ?, 1.66
2022-01-02 11:45:00, 28.2, 16.5, 10.2, 21.0, 181, 0.0, ?, 49, 8.1, ?, 2.48, ?, 1.81
2022-01-02 12:00:00, 28.4, 17.3, 8.6, 19.0, 186, 0.0, ?, 51, 7.7, ?, 2.69, ?, 1.97
2022-01-02 12:15:00, 28.5, 17.7, 11.2, 21.0, 179, 0.0, ?, 52, 7.5, ?, 2.91, ?, 2.13
2022-01-02 12:30:00, 29.0, 17.5, 11.7, 24.0, 184, 0.0, ?, 50, 8.0, ?, 3.14, ?, 2.31
2022-01-02 12:45:00, 29.1, 17.0, 10.3, 21.0, 187, 0.0, ?, 48, 8.4, ?, 3.87, ?, 2.89
2022-01-02 13:00:00, 28.9, 17.4, 10.2, 23.0, 185, 0.0, ?, 50, 8.0, ?, 3.28, ?, 2.42
2022-01-02 13:15:00, 29.0, 17.5, 10.3, 23.0, 191, 0.0, ?, 50, 8.0, ?, 3.97, ?, 2.98
2022-01-02 13:30:00, 29.9, 17.4, 12.1, 24.0, 195, 0.0, ?, 47, 8.8, ?, 3.46, ?, 2.57
2022-01-02 13:45:00, 30.1, 17.2, 13.9, 27.0, 183, 0.0, ?, 46, 9.0, ?, 3.68, ?, 2.75
2022-01-02 14:00:00, 30.5, 17.2, 13.0, 24.0, 189, 0.0, ?, 45, 9.2, ?, 4.19, ?, 3.16
2022-01-02 14:15:00, 30.9, 16.1, 15.4, 27.0, 189, 0.0, ?, 41, 10.2, ?, 4.40, ?, 3.34
2022-01-02 14:30:00, 30.8, 17.5, 14.2, 26.0, 183, 0.0, ?, 45, 9.3, ?, 4.53, ?, 3.47
2022-01-02 14:45:00, 31.2, 17.1, 15.1, 26.0, 190, 0.0, ?, 43, 9.8, ?, 4.96, ?, 3.84
2022-01-02 15:00:00, 31.8, 16.5, 17.7, 32.0, 183, 0.0, ?, 40, 10.6, ?, 4.74, ?, 3.65
2022-01-02 15:15:00, 31.5, 16.7, 16.7, 27.0, 185, 0.0, ?, 41, 10.3, ?, 5.13, ?, 4.00
2022-01-02 15:30:00, 32.0, 16.3, 15.6, 32.0, 180, 0.0, ?, 39, 10.8, ?, 5.31, ?, 4.17
2022-01-02 15:45:00, 32.1, 15.1, 16.0, 31.0, 180, 0.0, ?, 36, 11.6, ?, 5.49, ?, 4.34
2022-01-02 16:00:00, 32.4, 15.0, 18.7, 35.0, 182, 0.0, ?, 35, 11.8, ?, 5.65, ?, 4.51
2022-01-02 16:15:00, 31.9, 15.4, 19.8, 37.0, 180, 0.0, ?, 37, 11.2, ?, 5.79, ?, 4.67
2022-01-02 16:30:00, 32.5, 15.1, 18.2, 29.0, 180, 0.0, ?, 35, 11.8, ?, 5.94, ?, 4.83
2022-01-02 16:45:00, 32.1, 15.1, 18.7, 34.0, 180, 0.0, ?, 36, 11.6, ?, 6.05, ?, 4.97
2022-01-02 17:00:00, 32.4, 15.4, 16.9, 29.0, 181, 0.0, ?, 36, 11.6, ?, 6.17, ?, 5.10
2022-01-02 17:15:00, 32.5, 15.1, 16.9, 32.0, 180, 0.0, ?, 35, 11.8, ?, 6.25, ?, 5.23
2022-01-02 17:30:00, 32.4, 15.0, 15.5, 27.0, 180, 0.0, ?, 35, 11.8, ?, 6.41, ?, 5.45
2022-01-02 17:45:00, 32.4, 15.0, 16.9, 26.0, 181, 0.0, ?, 35, 11.8, ?, 6.33, ?, 5.34
2022-01-02 18:00:00, 32.6, 15.1, 16.6, 27.0, 180, 0.0, ?, 35, 11.9, ?, 6.48, ?, 5.57
2022-01-02 18:15:00, 32.6, 15.1, 14.9, 24.0, 181, 0.0, ?, 35, 11.9, ?, 6.59, ?, 5.86
2022-01-02 18:30:00, 31.9, 15.0, 12.7, 23.0, 176, 0.0, ?, 36, 11.5, ?, 6.51, ?, 5.64
2022-01-02 18:45:00, 31.5, 14.6, 11.6, 23.0, 175, 0.0, ?, 36, 11.3, ?, 6.60, ?, 5.92
2022-01-02 19:00:00, 31.4, 14.5, 9.9, 18.0, 164, 0.0, ?, 36, 11.3, ?, 6.52, ?, 5.69
2022-01-02 19:15:00, 32.1, 11.3, 13.7, 26.0, 177, 0.0, ?, 28, 13.4, ?, 6.53, ?, 5.76
2022-01-02 19:30:00, 31.9, 10.6, 16.4, 24.0, 177, 0.0, ?, 27, 13.6, ?, 6.61, ?, 6.00
2022-01-02 19:45:00, 31.4, 10.7, 13.7, 24.0, 175, 0.0, ?, 28, 13.2, ?, 6.62, ?, 6.07
2022-01-02 20:00:00, 30.9, 10.8, 13.8, 21.0, 174, 0.0, ?, 29, 12.8, ?, 6.62, ?, 6.14
2022-01-02 20:15:00, 30.4, 10.9, 13.3, 21.0, 175, 0.0, ?, 30, 12.4, ?, 6.62, ?, 6.20
2022-01-02 20:30:00, 29.5, 11.1, 11.3, 18.0, 171, 0.0, ?, 32, 11.7, ?, 6.62, ?, 6.25
2022-01-02 20:45:00, 28.5, 11.5, 8.0, 14.0, 166, 0.0, ?, 35, 10.8, ?, 6.62, ?, 6.28
2022-01-02 21:00:00, 27.0, 11.5, 7.4, 10.0, 142, 0.0, ?, 38, 9.8, ?, 6.62, ?, 6.30
2022-01-02 21:15:00, 27.3, 11.3, 8.3, 10.0, 150, 0.0, ?, 37, 10.1, ?, 6.62, ?, 6.32
2022-01-02 21:30:00, 25.6, 11.7, 7.2, 10.0, 172, 0.0, ?, 42, 8.8, ?, 6.62, ?, 6.34
2022-01-02 21:45:00, 24.8, 11.7, 8.4, 11.0, 180, 0.0, ?, 44, 8.2, ?, 6.62, ?, 6.37
2022-01-02 22:00:00, 25.5, 11.6, 6.8, 10.0, 158, 0.0, ?, 42, 8.8, ?, 6.62, ?, 6.38
2022-01-02 22:15:00, 24.7, 12.0, 5.8, 8.0, 179, 0.0, ?, 45, 8.1, ?, 6.62, ?, 6.40
2022-01-02 22:30:00, 23.3, 12.3, 5.7, 10.0, 176, 0.0, ?, 50, 7.0, ?, 6.62, ?, 6.41
2022-01-02 22:45:00, 23.3, 12.9, 4.2, 10.0, 176, 0.0, ?, 52, 6.7, ?, 6.62, ?, 6.43
2022-01-02 23:00:00, 23.0, 13.5, 3.1, 5.0, 175, 0.0, ?, 55, 6.2, ?, 6.62, ?, 6.43
2022-01-02 23:15:00, 22.8, 12.7, 1.1, 5.0, 172, 0.0, ?, 53, 6.4, ?, 6.62, ?, 6.44
2022-01-02 23:30:00, 22.7, 13.5, 2.0, 5.0, 184, 0.0, ?, 56, 6.0, ?, 6.62, ?, 6.44
2022-01-02 23:45:00, 22.0, 13.4, 4.5, 6.0, 163, 0.0, ?, 58, 5.5, ?, 6.62, ?, 6.45
2022-01-03 00:00:00, 21.3, 13.5, 2.8, 6.0, 321, 0.0, ?, 61, 5.0, ?, 6.62, ?, 6.46
2022-01-03 00:15:00, 21.4, 14.1, 1.5, 3.0, 322, 0.0, ?, 63, 4.8, ?, 0.00, ?, 0.00
2022-01-03 00:30:00, 20.8, 13.5, 0.0, 2.0, 322, 0.0, ?, 63, 4.7, ?, 0.00, ?, 0.00
2022-01-03 00:45:00, 21.0, 14.4, 0.5, 3.0, 322, 0.0, ?, 66, 4.3, ?, 0.00, ?, 0.00
2022-01-03 01:00:00, 20.6, 13.8, 1.8, 6.0, 354, 0.0, ?, 65, 4.4, ?, 0.00, ?, 0.01
2022-01-03 01:15:00, 19.8, 14.2, 3.1, 6.0, 158, 0.0, ?, 70, 3.6, ?, 0.00, ?, 0.01
2022-01-03 01:30:00, 19.4, 14.0, 2.3, 6.0, 157, 0.0, ?, 71, 3.5, ?, 0.00, ?, 0.02
2022-01-03 01:45:00, 19.4, 14.4, 0.4, 3.0, 180, 0.0, ?, 73, 3.2, ?, 0.00, ?, 0.02
